Event	ID	Name			Wwise Object Path	Notes
	22573363	fs_walk_snow_A_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D6\{D60CF2F0-77C6-58F1-DECB-C77E22617347}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\ChildAdult\fs_childadult_walk\fs_childadult_walk_snow\fs_walk_snow_A_01		2943
	23229993	fs_mother_stairs_default_05	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\23\{2390F778-F49A-C5B8-9C46-D0CE98A044BA}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\MAIN\fs_main_stairs_down\fs_main_stairs_default\fs_mother_stairs_default_05		3061
	23804999	lvl_collectible_lightgathering_burst_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\F9\{F937691D-7839-B459-8595-213629E6FB7D}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Village\Level Events\lvl_collectible_lightgathering_burst\lvl_collectible_lightgathering_burst_01		69407
	23924172	fs_walk_leaves_B_08	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\17\{1757B5AF-1C35-84F0-EB2C-3C405FBE6CAD}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Mother\fs_mother_walk\fs_mother_walk_wheat_footsteps\fs_mother_walk_leaves\fs_walk_leaves_B_08		2739
	23960615	int_dragger_test_lilly_rockslide01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\CF\{CF45CA85-0710-5258-CBD6-66B4FE8E6234}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_03_Sailing\Chapter_03_Sailing\Interactions\chunk_01\int_rotator_sailing_trem_air\int_dragger_test_lilly_rockslide01		15043
	24703675	lvl_childres_geo_up	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\4D\{4DC1C551-DDC1-CC59-6209-8C3ECA9AD75D}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Level Events\child_rescue\lvl_childres_geo_up\lvl_childres_geo_up		5646
	24859017	mus_village_multistable_storyteller	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A8\{A8EDB391-A077-D362-A6FE-6C3AD2CCE252}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Village\Ambient + Music\mus_village_multistable_storyteller		352863
	26374293	int_rotator_step_test_01_glockD	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D8\{D8FBF094-B42C-1289-0C0A-A4F03181EBE7}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Tonal Layers\int_rotator_tonal_dream_step\int_rotator_step_test_01_glockD		33901
	26619182	ui_wheat_post_title	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\EA\{EAE12887-E438-BFBB-B5BF-D2CD523C8FCB}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Level Events\ui_wheat_post_title\ui_wheat_post_title		55188
	26746354	fs_leaves_loop_05	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\77\{77E62EBB-C942-5FFE-5AEB-2AFF4E0C287A}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\ChildAdult\fs_childadult_walk\fs_childadult_walk_leaves_loop\fs_leaves_loop_05		23994
	27438535	ui_nav_ping_default_tone_D3_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\EC\{ECF2EE38-E68A-C23D-E6C8-6D200DA1EF9F}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_01_Prelude\Level_Act1_Prelude\Custom Nav Pings\ui_nav_ping_prelude_tones\ui_nav_ping_default_tone_03_D3\ui_nav_ping_default_tone_D3_01		41729
	28672167	Mover_ch11_rammanas	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\72\{7290AA42-8937-7723-D512-FDDCF6FD9EFF}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_11_GardenOfLife\Garden of Life\Interactions\int_mover_ch11_rammanas\Mover_ch11_rammanas		137612
	28718132	fs_mother_walk_wood_11	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A5\{A54364C3-8973-4D33-87F1-28E1C882BA0E}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Mother\fs_mother_walk\fs_mother_walk_wood\fs_mother_walk_wood_11		2526
	28906177	ui_nav_ping_atonal_noise_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\87\{87E5CA9E-131F-6599-FABE-8AEFA8C4E469}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Custom Nav Pings\nav_sunken_tones\ui_nav_ping_atonal_noise\ui_nav_ping_atonal_noise_02		27071
	29572324	lvl_dreambubble_open_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\90\{90124221-A0F1-5045-C36C-764588756272}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Mini Puzzles\Level Events\lvl_dreambubble_open\lvl_dreambubble_open_01		55305
	30156748	int_mover_physical_heavy_impact_hard_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E6\{E6198BE6-155F-DA59-5370-9D24DF15316E}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Shared\End Position Impacts\mover_impact_endposition_heavy\dragger_impact_stone\int_mover_physical_heavy_impact_hard\int_mover_physical_heavy_impact_hard_02		10619
	31469996	int_sailing_mover_bells_3	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\3D\{3D14A55C-815C-CBAE-024D-82E6C2E45509}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_03_Sailing\Chapter_03_Sailing\Interactions\chunk_02\int_sailing_mover_bells_dock\int_sailing_mover_bells_3		120825
	32068833	sailing_coll_7	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C9\{C9DDB3D3-3703-DE6A-821C-CA41AB356024}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\boatem_collisions\sailing_collisions_trees\sailing_collisions\sailing_coll_7		16545
	32181438	fs_mother_walk_wheat_06	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\12\{127FC020-74AE-A83E-4ADA-3676C4BF860E}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Mother\fs_mother_walk\fs_mother_walk_wheat_footsteps\fs_mother_walk_wheat\fs_mother_walk_wheat_06		7608
	32566940	dragger_neutral_chess	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\95\{95820549-09FC-C880-CAA9-B6DDE3790D8C}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_physical_smooth\backwards\dragger_neutral_chess		38139
	33392410	fs_walk_leaves_A_07	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\57\{5775A401-E7D1-A098-41EE-9342BE585B5E}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\NPCS\fs_npcs_walk_alternative\fs_npcs_walk_leaves\fs_walk_leaves_A_07		2862
	34191486	sailing_fast_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\FA\{FA9FA74C-DC1F-7F7B-D646-EFB37D2BFBAD}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Interactable_tests\Sailing\sailing_boat_test_03_closeconstant\sailing_fast_03		73314
	34203307	int_rotator_rustling_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\79\{7960F853-94E8-FB67-785C-12BD27AE2842}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Physical Layers\int_rotator_physical_foliage\int_rotator_extra_grass_rustle\int_rotator_rustling_02		49153
	34294453	ui_nav_ping_default_tone_G#3_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\41\{4186F332-CF8D-2A3E-47BB-F53C3A03EF11}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Nav_Pings\Nav Ping\Nav Ping Tones\Custom\ui_nav_ping_soldagio_tones_2\ui_nav_ping_default_tone_10_A3\ui_nav_ping_default_tone_G#3_01		42981
	35138376	nav_piano_3	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\8D\{8DDF05B5-A898-4809-60F7-F4D1DFD71EC8}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Nav_ping_tests\nav_wheat\Nav_wonky_piano\nav_piano_3		34689
	35353170	lvl_minipuzzle_rubiks_outro	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A3\{A354F8EC-5C1F-21A7-11D7-28A6F2C557DD}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_02\Mini Puzzles\Level Events\lvl_minipuzzle_rubiks_outro		135949
	37083322	dragger_foliage_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\2A\{2A2C8AB2-852F-D160-877E-7A4324A63C16}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Draggers\Nature Layers\int_mover_plant_foliagestretch\dragger_foliage\dragger_foliage_02		40802
	37796680	door_default_close_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\B1\{B14B9036-3EF3-E9FB-98F9-37B47E6467FF}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Core_Sounds\Interactions\Doors\door_default_wood_close\door_default_close_02		14274
	37800991	ui_pause_menu_toggle	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C3\{C3D6E985-8E33-8D3B-6642-EBE0776A0ED8}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Pause Menu\ui_pause_menu_toggle		2200
	37865712	door_boatem_gate_opens_childres	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C0\{C0BF879B-97FC-DE70-345E-2FB1A8CF4BE7}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Core_Sounds\Interactions\Doors\door_boatem_gate_opens_childres		43066
	38103412	chaos_rockform_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\49\{49DB304E-4F4A-3CDB-AAB5-CF02516FE4BD}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Chunkjam\chaoscubes\chaoscubes_rockforms\chaos_rockform_03		147527
	38544563	Int_splines_mobius_endsound_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\71\{71B400D6-7E37-C3EF-9FA1-978EAE4A4D04}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_12_Reflections\Relections\Interactions\int_ch12_rotator_endsound_celestial\Int_splines_mobius_endsound_02		39533
	38611274	totem_move_loop_start_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\0B\{0BF0456E-F180-9B09-1255-ADF928E3F74B}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\MV2 Totem\totem_move_loop_start\totem_move_loop_start_01		3181
	38645411	sailing_tonalcoll_test4_05	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D1\{D1F3F17C-C6C7-7A56-051F-B2C38263D8F2}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Interactable_tests\Sailing\wip\sailing_tonal_collision_glock\sailing_tonalcoll_test4_05		32807
	39099092	ui_storyteller_newbee_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\9D\{9DB20812-19CF-5FBA-4B7D-EAEEAA21E2DB}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Vertical Slice_unused\VS_Village_Reunion\Interactions\draggers_rotators\village_switch_rot_musicbox_dragger_3\ui_storyteller_newbee_04		20586
	39185062	int_mover_sacred_geo_energy_release_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\59\{59DF5FE4-D1E2-73F7-D660-77E40D201C52}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Shared\Sacred Geo\int_mover_sacred_geo_energy_release\int_mover_sacred_geo_energy_release_04		16773
	41604378	Rotator_creak_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\9B\{9B52D4AD-FDC0-47FD-C4C3-B85A5DB73167}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Tonal Layers\int_rotator_tonal_dream_step\int_rotator_step_test_01_cranks\Rotator_creak_03		36612
	42073519	int_wheat_step_chimes_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\11\{112E8ED2-5E9B-5983-436C-09BDD807B76E}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk1\int_rotator_step_balafon_02\int_wheat_step_chimes_02		17110
	42470433	minimal_piano_layer4	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\9C\{9CB67FCA-6675-5756-67A1-E01CDC01AA89}.wem		\Interactive Music Hierarchy\Default Work Unit\Lucie_Music_tests\Minimal_piano_test\Layer_4\minimal_piano_layer4\minimal_piano_layer4		610043
	42655421	lvl_in-fish_phase2	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E1\{E10FD2C8-8E6F-C72D-605E-93A6800589E0}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\ones_from_verticle_slice_not_sure\lvl_in-fish_phase2		592976
	42942482	boatem_grip_close	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\66\{6644D755-981F-0D51-ADD9-5C254CE09F0F}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\boatem_gripnubs\boatem_grip_close\boatem_grip_close		11007
	43537033	int_wheat_step_chimes_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\F3\{F3472D0B-62CA-CE52-B8E8-E07CF642A153}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk1\int_dragger_step_balafon_01\int_wheat_step_chimes_04		18236
	43551397	lvl_village_transition_in_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\8B\{8BA07DFF-8E0C-2F52-D9BC-D38B7AF6A87F}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Village\Level Events\lvl_village_transition_in\lvl_village_transition_in_02		77464
	44381746	int_wheat_cube_crazy_rot_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\60\{6023DA00-4850-DA08-1EE1-56154B68CF78}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_crazy\int_wheat_cube_crazy_rot_02		42956
	45056706	door_default_sliding_close_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\46\{46C554D2-0789-B1D4-87C9-96DD7FB386E7}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Core_Sounds\Interactions\Doors\door_default_sliding_close\door_default_sliding_close_03		18595
	45531206	ui_storyteller_continue_rescue_mother_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\20\{207331B3-22B5-E791-E07F-28ECDCB35327}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Storyteller\ui_storyteller_continue_villager_default\g\ui_storyteller_continue_rescue_mother_02		68741
	45871088	fs_walk_default_A_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\38\{38110EC5-F656-9F92-530A-F867D306167E}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Mother\fs_mother_walk\fs_mother_walk_default\fs_walk_default_A_04		3463
	46186820	int_rotator_physical_rocky_debris_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\46\{46FA55C6-694D-F238-EAD9-430F97972D0B}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_physical_debris\int_rotator_debris_backward\int_rotator_physical_rocky_debris_02		122923
	46322866	fs_mother_walk_default_09	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\2C\{2C39CAD3-559B-3DCB-3B1E-491080968089}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\NPCS\fs_npcs_walk_alternative\fs_npcs_walk_default\fs_mother_walk_default_09		2518
	47572669	lvl_ramily_rescue_kid_fright_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\83\{83C727BC-04F2-5B0B-ACD6-D90D21614433}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Level Events\family_Rescue\lvl_rescue_frights\lvl_ramily_rescue_kid_fright_02		96107
	48502148	int_rotator_physical_pulley_layer1_d	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C5\{C5E9BDDA-08E3-9460-303F-22AF52E37F11}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Physical Layers\int_rotator_physical_pulley\forwards\layer1\int_rotator_physical_pulley_layer1_d		95982
	50206699	int_sailing_mover_bells	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\DF\{DF85FCC1-CBD6-615C-EBD4-C835E1B9B0E7}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk01\int_splines_mover_bells_crystal\int_sailing_mover_bells		247573
	51083675	int_dragger_default_backward_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\8E\{8E2F6171-8DE6-CDAE-42DB-F9ED98124F31}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Draggers\Physical Layers\int_dragger_default\int_dragger_default_backward\int_dragger_default_backward_03		20134
	51370289	lvl_minipuzzle_fractured_button	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\7C\{7CE17A07-6FA3-84E8-5EA7-32767ACC9150}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Mini Puzzles\Level Events\lvl_minipuzzle_fractured_button		40778
	52592346	lvl_ramily_rescue_kid_fright_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\47\{47A52F4C-BFB8-FDDF-68EC-7F3FF9D249C1}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Level Events\family_Rescue\lvl_rescue_frights\lvl_ramily_rescue_kid_fright_04		67457
	53224881	amb_sailing_oneshots_frogs_1	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\43\{437A6ABC-932A-BDA8-00AF-4F8BF85A537E}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_03_Sailing\Chapter_03_Sailing\Ambient + Music\amb_sailing_chunk_01\amb_sailing_oneshots_froggies\amb_sailing_oneshots_frogs_1		33791
	53325516	ui_nav_ping_default_tone_A#3_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\92\{924BB135-FCCE-F427-991F-96B1A66FEDD1}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_05_RedMoon\Level_Act2_RedMoon\Custom Nav Pings\ui_nav_ping_redmoon_tone_interior\ui_nav_ping_default_tone_11_A#3\ui_nav_ping_default_tone_A#3_03		43836
	53868341	mus_rescue_gate_open_drone	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\5A\{5A616DB8-A608-01C5-2D5E-3F08BF2F7AFB}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Ambient + Music\family_rescue\mus_rescue_gate_open_drone		463926
	53894175	int_dragger_test_lilly_rockslide02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\8C\{8C9A6661-70CD-B225-F80C-2BA18177EBBA}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk_03\int_rotator_mobius_airy\int_dragger_test_lilly_rockslide02		17003
	54289122	ui_nav_ping_default_tone_C4_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\06\{063A2AA5-C9EA-26A5-5268-3CD19A808FFF}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_04_Unfolding\Level_Act1_Unfolding\Custom Nav Pings\nav_unfolding\ui_nav_ping_default_tones\ui_nav_ping_default_tone_13_C4\ui_nav_ping_default_tone_C4_03		42809
	54884068	int_dragger_default_backward_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\73\{730F0546-859C-1F7F-B0D0-AE75E4DD9C23}.wem		\Actor-Mixer Hierarchy\Sandbox_Todd\Mover Override\int_dragger_default_paramtest\int_dragger_default_backward\int_dragger_default_backward_01		16825
	55439632	int_mover_default_grab_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\CD\{CD24358A-0996-3850-E2C2-869010CC055A}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Shared\Grab Interact\int_mover_default_grab\int_mover_default_grab_01		1923
	56224649	mus_village_teaser_season_1_island	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\30\{3039AD84-4054-CCB8-4CD2-03D3B97D4B95}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Village\Ambient + Music\mus_village_teaser_season_1_island		288437
	56571064	fs_child_ladder_default_07	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\F2\{F27EAEEF-26C7-A0DC-2ED1-214B13CD911C}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\NPCS\fs_npcs_ladder_down\fs_npcs_ladder_default\fs_child_ladder_default_07		4921
	59589243	lvl_childres_geo_down	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\02\{021F12C1-8172-A2D8-8A6C-F74B53E3FC5A}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Level Events\child_rescue\lvl_childres_geo_down\lvl_childres_geo_down		4453
	59708005	ui_nav_ping_minipuzzle_dreaming_07	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A6\{A678CD06-8F6A-CA25-8F13-2FCFBD00DA23}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Mini Puzzles\Custom Nav Pings\ui_nav_ping_minipuzzle_dreaming\ui_nav_ping_minipuzzle_dreaming_07		68292
	60086870	ui_storyteller_newbee_mando_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\87\{873D44DA-50D2-03A1-94AC-9C66CC875E97}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Storyteller\ui_storyteller_continue_newbees\newbee_02\ui_storyteller_newbee_mando_02		38832
	61441690	Abstract-bell-step-tone-b-1	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\1E\{1E9F62EB-3F37-38E4-E4E5-50AEB5D4108D}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Level_tests\In-fish_tests\Abstract_bell_test_step_rot\abstract_bell_step\abstract_bell_step-chord-2\Abstract-bell-step-tone-b-1		36229
	61726205	lvl_collectible_lightgathering_burst_whoosh_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E2\{E211FBF5-8477-F51B-F140-E75852BE48CA}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Village\Level Events\lvl_collectible_lightgathering_burst_whoosh\lvl_collectible_lightgathering_burst_whoosh_03		83077
	61739531	int_rotator_physical_rocky_debris_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\8D\{8DB4D816-BF55-6DD3-2710-FF129EE2D76E}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_physical_debris_slowed\int_rotator_debris_backward\int_rotator_physical_rocky_debris_01		94631
	62116992	int_mover_default_grab_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\1B\{1BB3C7F4-505D-ABB7-B466-F9C036CE79F9}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Shared\Grab Interact\int_mover_default_grab\int_mover_default_grab_03		2167
	63114647	Int_splines_mobius_particles_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\5A\{5A8843BF-556B-7421-D2A1-BA3D14338F70}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk_03\int_mobius_rotator_particles\Int_splines_mobius_particles_02		128466
	64210450	sailing_coll_1	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\96\{96A8AC4E-8A77-39FD-24DE-2E65B3B045F6}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\boatem_collisions\sailing_collisions\sailing_collisions\sailing_coll_1		18272
	65905940	int_rotator_chunk2_platform4	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\EA\{EAF0A7F6-235A-DEC8-DCB7-0EF90870F860}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Interactions\chunk1\int_dragger_chunk1_platforms\int_rotator_chunk2_platform4		19836
	66874254	ui_speech_bubble_close	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\62\{6214592A-C501-83AA-DBB2-2A2F67898A5C}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Storyteller\ui_speech_bubble_close		10825
